"Пост коды","Күні","Мағынасы"
"13221","2018-12-21","нб"
"13221","2018-12-22","нб"
"13221","2018-12-23","нб"
"13221","2018-12-24","нб"
"13221","2018-12-25","нб"
"13221","2018-12-26","нб"
"13221","2018-12-27","нб"
"13221","2018-12-28","нб"
"13221","2018-12-29","нб"
"13221","2018-12-30","нб"
"13221","2018-12-31","нб"
"13221","2019-01-01","нб"
"13221","2019-01-02","нб"
"13221","2019-01-03","нб"
"13221","2019-01-04","нб"
"13221","2019-01-05","нб"
"13221","2019-01-06","нб"
"13221","2019-01-07","нб"
"13221","2019-01-08","нб"
"13221","2019-01-09","нб"
"13221","2019-01-10","нб"
"13221","2019-01-11","нб"
"13221","2019-01-12","нб"
"13221","2019-01-13","нб"
"13221","2019-01-14","нб"
"13221","2019-01-15","нб"
"13221","2019-01-16","нб"
"13221","2019-01-17","нб"
"13221","2019-01-18","нб"
"13221","2019-01-19","нб"
"13221","2019-01-20","нб"
"13221","2019-01-21","нб"
"13221","2019-01-22","нб"
"13221","2019-01-23","нб"
"13221","2019-01-24","нб"
"13221","2019-01-25","нб"
"13221","2019-01-26","нб"
"13221","2019-01-27","нб"
"13221","2019-01-28","нб"
"13221","2019-01-29","нб"
"13221","2019-01-30","нб"
"13221","2019-01-31","нб"
"13221","2019-02-01","нб"
"13221","2019-02-02","нб"
"13221","2019-02-03","нб"
"13221","2019-02-04","нб"
"13221","2019-02-05","нб"
"13221","2019-02-06","нб"
"13221","2019-02-07","нб"
"13221","2019-02-08","нб"
"13221","2019-02-09","нб"
"13221","2019-02-10","нб"
"13221","2019-02-11","нб"
"13221","2019-02-12","нб"
"13221","2019-02-13","нб"
"13221","2019-02-14","нб"
"13221","2019-02-15","нб"
"13221","2019-02-16","нб"
"13221","2019-02-17","нб"
"13221","2019-02-18","нб"
"13221","2019-02-19","нб"
"13221","2019-02-20","нб"
"13221","2019-02-21","нб"
"13221","2019-02-22","нб"
"13221","2019-02-23","нб"
"13221","2019-02-24","нб"
"13221","2019-02-25","нб"
"13221","2019-02-26","нб"
"13221","2019-02-27","нб"
"13221","2019-02-28","нб"
"13221","2019-03-01","нб"
"13221","2019-03-02","нб"
"13221","2019-03-03","нб"
"13221","2019-03-04","нб"
"13221","2019-03-05","нб"
"13221","2019-03-06","нб"
"13221","2019-03-07","нб"
"13221","2019-03-08","нб"
"13221","2019-03-09","нб"
"13221","2019-03-10","нб"
"13221","2019-03-11","нб"
"13221","2019-03-12","нб"
"13221","2019-03-13","нб"
"13221","2019-03-14","нб"
"13221","2019-03-15","1.12"
"13221","2019-03-16","1.4"
"13221","2019-03-17","1.55"
"13221","2019-03-18","1.71"
"13221","2019-03-19","1.88"
"13221","2019-03-20","2.15"
"13221","2019-03-21","2.33"
"13221","2019-03-22","2.74"
"13221","2019-03-23","5.11"
"13221","2019-03-24","13.6"
"13221","2019-03-25","17.5"
"13221","2019-03-26","21.7"
"13221","2019-03-27","22.3"
"13221","2019-03-28","37.2"
"13221","2019-03-29","41.4"
"13221","2019-03-30","35.1"
"13221","2019-03-31","32"
"13221","2019-04-01","26.6"
"13221","2019-04-02","23.6"
"13221","2019-04-03","26.2"
"13221","2019-04-04","25.2"
"13221","2019-04-05","22"
"13221","2019-04-06","23.9"
"13221","2019-04-07","22.9"
"13221","2019-04-08","22"
"13221","2019-04-09","19.5"
"13221","2019-04-10","18.1"
"13221","2019-04-11","16.7"
"13221","2019-04-12","10"
"13221","2019-04-13","12.2"
"13221","2019-04-14","12.5"
"13221","2019-04-15","11.5"
"13221","2019-04-16","11.3"
"13221","2019-04-17","11.1"
"13221","2019-04-18","10.9"
"13221","2019-04-19","10.7"
"13221","2019-04-20","10.5"
"13221","2019-04-21","10"
"13221","2019-04-22","9.63"
"13221","2019-04-23","9.63"
"13221","2019-04-24","9.63"
"13221","2019-04-25","9.43"
"13221","2019-04-26","9.63"
"13221","2019-04-27","9.23"
"13221","2019-04-28","9.23"
"13221","2019-04-29","9.23"
"13221","2019-04-30","8.64"
"13221","2019-05-01","7.71"
"13221","2019-05-02","6.84"
"13221","2019-05-03","6.87"
"13221","2019-05-04","6.82"
"13221","2019-05-05","6.44"
"13221","2019-05-06","6.05"
"13221","2019-05-07","5.67"
"13221","2019-05-08","5.28"
"13221","2019-05-09","4.9"
"13221","2019-05-10","4.51"
"13221","2019-05-11","4.13"
"13221","2019-05-12","4.07"
"13221","2019-05-13","4.01"
"13221","2019-05-14","3.95"
"13221","2019-05-15","3.89"
"13221","2019-05-16","3.73"
"13221","2019-05-17","3.57"
"13221","2019-05-18","3.42"
"13221","2019-05-19","3.26"
"13221","2019-05-20","3.1"
"13221","2019-05-21","2.91"
"13221","2019-05-22","2.71"
"13221","2019-05-23","2.52"
"13221","2019-05-24","2.32"
"13221","2019-05-25","2.13"
"13221","2019-05-26","1.94"
"13221","2019-05-27","1.74"
"13221","2019-05-28","1.55"
"13221","2019-05-29","1.35"
"13221","2019-05-30","1.16"
"13221","2019-05-31","1.13"
"13221","2019-06-01","1.09"
"13221","2019-06-02","1.06"
"13221","2019-06-03","1.03"
"13221","2019-06-04","0.99"
"13221","2019-06-05","0.96"
"13221","2019-06-06","0.92"
"13221","2019-06-07","0.89"
"13221","2019-06-08","0.86"
"13221","2019-06-09","0.82"
"13221","2019-06-10","0.79"
"13221","2019-06-11","0.75"
"13221","2019-06-12","0.72"
"13221","2019-06-13","0.69"
"13221","2019-06-14","0.65"
"13221","2019-06-15","0.61"
"13221","2019-06-16","0.58"
"13221","2019-06-17","0.55"
"13221","2019-06-18","0.51"
"13221","2019-06-19","0.47"
"13221","2019-06-20","0.44"
"13221","2019-06-21","0.63"
"13221","2019-06-22","0.81"
"13221","2019-06-23","1"
"13221","2019-06-24","1.18"
"13221","2019-06-25","1.37"
"13221","2019-06-26","1.56"
"13221","2019-06-27","нб"
"13221","2019-06-28","нб"
"13221","2019-06-29","нб"
"13221","2019-06-30","нб"
"13221","2019-07-01","нб"
"13221","2019-07-02","нб"
"13221","2019-07-03","нб"
"13221","2019-07-04","нб"
"13221","2019-07-05","нб"
"13221","2019-07-06","нб"
"13221","2019-07-07","нб"
"13221","2019-07-08","нб"
"13221","2019-07-09","нб"
"13221","2019-07-10","нб"
"13221","2019-07-11","нб"
"13221","2019-07-12","нб"
"13221","2019-07-13","нб"
"13221","2019-07-14","нб"
"13221","2019-07-15","нб"
"13221","2019-07-16","нб"
"13221","2019-07-17","нб"
"13221","2019-07-18","нб"
"13221","2019-07-19","нб"
"13221","2019-07-20","нб"
"13221","2019-07-21","нб"
"13221","2019-07-22","нб"
"13221","2019-07-23","нб"
"13221","2019-07-24","нб"
"13221","2019-07-25","нб"
"13221","2019-07-26","нб"
"13221","2019-07-27","нб"
"13221","2019-07-28","нб"
"13221","2019-07-29","нб"
"13221","2019-07-30","нб"
"13221","2019-07-31","нб"
"13221","2019-08-01","нб"
"13221","2019-08-02","нб"
"13221","2019-08-03","нб"
"13221","2019-08-04","нб"
"13221","2019-08-05","нб"
"13221","2019-08-06","нб"
"13221","2019-08-07","нб"
"13221","2019-08-08","нб"
"13221","2019-08-09","нб"
"13221","2019-08-10","нб"
"13221","2019-08-11","нб"
"13221","2019-08-12","нб"
"13221","2019-08-13","нб"
"13221","2019-08-14","нб"
"13221","2019-08-15","нб"
"13221","2019-08-16","нб"
"13221","2019-08-17","нб"
"13221","2019-08-18","нб"
"13221","2019-08-19","нб"
"13221","2019-08-20","нб"
"13221","2019-08-21","нб"
"13221","2019-08-22","нб"
"13221","2019-08-23","нб"
"13221","2019-08-24","нб"
"13221","2019-08-25","нб"
"13221","2019-08-26","нб"
"13221","2019-08-27","нб"
"13221","2019-08-28","нб"
"13221","2019-08-29","нб"
"13221","2019-08-30","нб"
"13221","2019-08-31","нб"
"13221","2019-09-01","нб"
"13221","2019-09-02","нб"
"13221","2019-09-03","нб"
"13221","2019-09-04","нб"
"13221","2019-09-05","нб"
"13221","2019-09-06","нб"
"13221","2019-09-07","нб"
"13221","2019-09-08","нб"
"13221","2019-09-09","нб"
"13221","2019-09-10","нб"
"13221","2019-09-11","нб"
"13221","2019-09-12","нб"
"13221","2019-09-13","нб"
"13221","2019-09-14","нб"
"13221","2019-09-15","нб"
"13221","2019-09-16","нб"
"13221","2019-09-17","нб"
"13221","2019-09-18","нб"
"13221","2019-09-19","нб"
"13221","2019-09-20","нб"
"13221","2019-09-21","нб"
"13221","2019-09-22","нб"
"13221","2019-09-23","нб"
"13221","2019-09-24","нб"
"13221","2019-09-25","нб"
"13221","2019-09-26","нб"
"13221","2019-09-27","нб"
"13221","2019-09-28","нб"
"13221","2019-09-29","нб"
"13221","2019-09-30","нб"
"13221","2019-10-01","нб"
"13221","2019-10-02","нб"
"13221","2019-10-03","нб"
"13221","2019-10-04","нб"
"13221","2019-10-05","нб"
"13221","2019-10-06","нб"
"13221","2019-10-07","нб"
"13221","2019-10-08","нб"
"13221","2019-10-09","нб"
"13221","2019-10-10","нб"
"13221","2019-10-11","нб"
"13221","2019-10-12","нб"
"13221","2019-10-13","нб"
"13221","2019-10-14","нб"
"13221","2019-10-15","нб"
"13221","2019-10-16","нб"
"13221","2019-10-17","нб"
"13221","2019-10-18","нб"
"13221","2019-10-19","нб"
"13221","2019-10-20","нб"
"13221","2019-10-21","нб"
"13221","2019-10-22","нб"
"13221","2019-10-23","нб"
"13221","2019-10-24","нб"
"13221","2019-10-25","нб"
"13221","2019-10-26","нб"
"13221","2019-10-27","нб"
"13221","2019-10-28","нб"
"13221","2019-10-29","нб"
"13221","2019-10-30","нб"
"13221","2019-10-31","нб"
"13221","2019-11-01","нб"
"13221","2019-11-02","нб"
"13221","2019-11-03","нб"
"13221","2019-11-04","нб"
"13221","2019-11-05","нб"
"13221","2019-11-06","нб"
"13221","2019-11-07","нб"
"13221","2019-11-08","нб"
"13221","2019-11-09","нб"
"13221","2019-11-10","нб"
"13221","2019-11-11","нб"
"13221","2019-11-12","нб"
"13221","2019-11-13","нб"
"13221","2019-11-14","нб"
"13221","2019-11-15","нб"
"13221","2019-11-16","нб"
"13221","2019-11-17","нб"
"13221","2019-11-18","нб"
"13221","2019-11-19","нб"
"13221","2019-11-20","нб"
"13221","2019-11-21","нб"
"13221","2019-11-22","нб"
"13221","2019-11-23","нб"
"13221","2019-11-24","нб"
"13221","2019-11-25","нб"
"13221","2019-11-26","нб"
"13221","2019-11-27","нб"
"13221","2019-11-28","нб"
"13221","2019-11-29","нб"
"13221","2019-11-30","нб"
"13221","2019-12-01","нб"
"13221","2019-12-02","нб"
"13221","2019-12-03","нб"
"13221","2019-12-04","нб"
"13221","2019-12-05","нб"
"13221","2019-12-06","нб"
"13221","2019-12-07","нб"
"13221","2019-12-08","нб"
"13221","2019-12-09","нб"
"13221","2019-12-10","нб"
"13221","2019-12-11","нб"
"13221","2019-12-12","нб"
"13221","2019-12-13","нб"
"13221","2019-12-14","нб"
"13221","2019-12-15","нб"
"13221","2019-12-16","нб"
"13221","2019-12-17","нб"
"13221","2019-12-18","нб"
"13221","2019-12-19","нб"
"13221","2019-12-20","нб"
"13221","2019-12-21","нб"
"13221","2019-12-22","нб"
"13221","2019-12-23","нб"
"13221","2019-12-24","нб"
"13221","2019-12-25","нб"
"13221","2019-12-26","нб"
"13221","2019-12-27","нб"
"13221","2019-12-28","нб"
"13221","2019-12-29","нб"
"13221","2019-12-30","нб"
"13221","2019-12-31","нб"
"13221","2020-01-01","нб"
"13221","2020-01-02","нб"
"13221","2020-01-03","нб"
"13221","2020-01-04","нб"
"13221","2020-01-05","нб"
"13221","2020-01-06","нб"
"13221","2020-01-07","нб"
"13221","2020-01-08","нб"
"13221","2020-01-09","нб"
"13221","2020-01-10","нб"
"13221","2020-01-11","нб"
"13221","2020-01-12","нб"
"13221","2020-01-13","нб"
"13221","2020-01-14","нб"
"13221","2020-01-15","нб"
"13221","2020-01-16","нб"
"13221","2020-01-17","нб"
"13221","2020-01-18","нб"
"13221","2020-01-19","нб"
"13221","2020-01-20","нб"
"13221","2020-01-21","нб"
"13221","2020-01-22","нб"
"13221","2020-01-23","нб"
"13221","2020-01-24","нб"
"13221","2020-01-25","нб"
"13221","2020-01-26","нб"
"13221","2020-01-27","нб"
"13221","2020-01-28","нб"
"13221","2020-01-29","нб"
"13221","2020-01-30","нб"
"13221","2020-01-31","нб"
"13221","2020-02-01","нб"
"13221","2020-02-02","нб"
"13221","2020-02-03","нб"
"13221","2020-02-04","нб"
"13221","2020-02-05","нб"
"13221","2020-02-06","нб"
"13221","2020-02-07","нб"
"13221","2020-02-08","нб"
"13221","2020-02-09","нб"
"13221","2020-02-10","нб"
"13221","2020-02-11","нб"
"13221","2020-02-12","нб"
"13221","2020-02-13","нб"
"13221","2020-02-14","нб"
"13221","2020-02-15","нб"
"13221","2020-02-16","нб"
"13221","2020-02-17","нб"
"13221","2020-02-18","нб"
"13221","2020-02-19","нб"
"13221","2020-02-20","нб"
"13221","2020-02-21","нб"
"13221","2020-02-22","нб"
"13221","2020-02-23","нб"
"13221","2020-02-24","нб"
"13221","2020-02-25","нб"
"13221","2020-02-26","нб"
"13221","2020-02-27","нб"
"13221","2020-02-28","нб"
"13221","2020-02-29","нб"
"13221","2020-03-01","нб"
"13221","2020-03-02","нб"
"13221","2020-03-03","нб"
"13221","2020-03-04","нб"
"13221","2020-03-05","нб"
"13221","2020-03-06","нб"
"13221","2020-03-07","нб"
"13221","2020-03-08","нб"
"13221","2020-03-09","нб"
"13221","2020-03-10","нб"
"13221","2020-03-11","нб"
"13221","2020-03-12","нб"
"13221","2020-03-13","нб"
"13221","2020-03-14","нб"
"13221","2020-03-15","нб"
"13221","2020-03-16","нб"
"13221","2020-03-17","нб"
"13221","2020-03-18","нб"
"13221","2020-03-19","нб"
"13221","2020-03-20","нб"
"13221","2020-03-21","нб"
"13221","2020-03-22","нб"
"13221","2020-03-23","нб"
"13221","2020-03-24","36.7"
"13221","2020-03-25","52.2"
"13221","2020-03-26","47.4"
"13221","2020-03-27","28.6"
"13221","2020-03-28","11.8"
"13221","2020-03-29","10.5"
"13221","2020-03-30","9.49"
"13221","2020-03-31","8.63"
"13221","2020-04-01","9.69"
"13221","2020-04-02","11"
"13221","2020-04-03","19.2"
"13221","2020-04-04","70.5"
"13221","2020-04-05","92.8"
"13221","2020-04-06","93.3"
"13221","2020-04-07","85.2"
"13221","2020-04-08","77"
"13221","2020-04-09","67.7"
"13221","2020-04-10","63.3"
"13221","2020-04-11","55.2"
"13221","2020-04-12","51.5"
"13221","2020-04-13","47.8"
"13221","2020-04-14","40"
"13221","2020-04-15","35.5"
"13221","2020-04-16","31"
"13221","2020-04-17","27.5"
"13221","2020-04-18","23.9"
"13221","2020-04-19","20.4"
"13221","2020-04-20","19.2"
"13221","2020-04-21","18.1"
"13221","2020-04-22","16.9"
"13221","2020-04-23","15.8"
"13221","2020-04-24","14.6"
"13221","2020-04-25","16.4"
"13221","2020-04-26","18.1"
"13221","2020-04-27","19.9"
"13221","2020-04-28","21.6"
"13221","2020-04-29","23.4"
"13221","2020-04-30","24.9"
"13221","2020-05-01","24.3"
"13221","2020-05-02","23.6"
"13221","2020-05-03","23"
"13221","2020-05-04","22.3"
"13221","2020-05-05","21.7"
"13221","2020-05-06","21.1"
"13221","2020-05-07","20.4"
"13221","2020-05-08","19.8"
"13221","2020-05-09","19.2"
"13221","2020-05-10","18.5"
"13221","2020-05-11","17.9"
"13221","2020-05-12","17.2"
"13221","2020-05-13","16.6"
"13221","2020-05-14","16"
"13221","2020-05-15","15.3"
"13221","2020-05-16","14.7"
"13221","2020-05-17","14"
"13221","2020-05-18","13.4"
"13221","2020-05-19","12.8"
"13221","2020-05-20","12.1"
"13221","2020-05-21","11.5"
"13221","2020-05-22","10.9"
"13221","2020-05-23","10.2"
"13221","2020-05-24","9.58"
"13221","2020-05-25","8.94"
"13221","2020-05-26","8.3"
"13221","2020-05-27","7.66"
"13221","2020-05-28","7.02"
"13221","2020-05-29","6.38"
"13221","2020-05-30","5.75"
"13221","2020-05-31","5.11"
"13221","2020-06-01","4.47"
"13221","2020-06-02","3.83"
"13221","2020-06-03","3.19"
"13221","2020-06-04","2.55"
"13221","2020-06-05","1.92"
"13221","2020-06-06","1.28"
"13221","2020-06-07","0.64"
"13221","2020-06-08","нб"
"13221","2020-06-09","нб"
"13221","2020-06-10","нб"
"13221","2020-06-11","нб"
"13221","2020-06-12","нб"
"13221","2020-06-13","нб"
"13221","2020-06-14","нб"
"13221","2020-06-15","нб"
"13221","2020-06-16","нб"
"13221","2020-06-17","нб"
"13221","2020-06-18","нб"
"13221","2020-06-19","нб"
"13221","2020-06-20","нб"
"13221","2020-06-21","нб"
"13221","2020-06-22","нб"
"13221","2020-06-23","нб"
"13221","2020-06-24","нб"
"13221","2020-06-25","нб"
"13221","2020-06-26","нб"
"13221","2020-06-27","нб"
"13221","2020-06-28","нб"
"13221","2020-06-29","нб"
"13221","2020-06-30","нб"
"13221","2020-07-01","нб"
"13221","2020-07-02","нб"
"13221","2020-07-03","нб"
"13221","2020-07-04","нб"
"13221","2020-07-05","нб"
"13221","2020-07-06","нб"
"13221","2020-07-07","нб"
"13221","2020-07-08","нб"
"13221","2020-07-09","нб"
"13221","2020-07-10","нб"
"13221","2020-07-11","нб"
"13221","2020-07-12","нб"
"13221","2020-07-13","нб"
"13221","2020-07-14","нб"
"13221","2020-07-15","нб"
"13221","2020-07-16","нб"
"13221","2020-07-17","нб"
"13221","2020-07-18","нб"
"13221","2020-07-19","нб"
"13221","2020-07-20","нб"
"13221","2020-07-21","нб"
"13221","2020-07-22","нб"
"13221","2020-07-23","нб"
"13221","2020-07-24","нб"
"13221","2020-07-25","нб"
"13221","2020-07-26","нб"
"13221","2020-07-27","нб"
"13221","2020-07-28","нб"
"13221","2020-07-29","нб"
"13221","2020-07-30","нб"
"13221","2020-07-31","нб"
"13221","2020-08-01","нб"
"13221","2020-08-02","нб"
"13221","2020-08-03","нб"
"13221","2020-08-04","нб"
"13221","2020-08-05","нб"
"13221","2020-08-06","нб"
"13221","2020-08-07","нб"
"13221","2020-08-08","нб"
"13221","2020-08-09","нб"
"13221","2020-08-10","нб"
"13221","2020-08-11","нб"
"13221","2020-08-12","нб"
"13221","2020-08-13","нб"
"13221","2020-08-14","нб"
"13221","2020-08-15","нб"
"13221","2020-08-16","нб"
"13221","2020-08-17","нб"
"13221","2020-08-18","нб"
"13221","2020-08-19","нб"
"13221","2020-08-20","нб"
"13221","2020-08-21","нб"
"13221","2020-08-22","нб"
"13221","2020-08-23","нб"
"13221","2020-08-24","нб"
"13221","2020-08-25","нб"
"13221","2020-08-26","нб"
"13221","2020-08-27","нб"
"13221","2020-08-28","нб"
"13221","2020-08-29","нб"
"13221","2020-08-30","нб"
"13221","2020-08-31","нб"
"13221","2020-09-01","нб"
"13221","2020-09-02","нб"
"13221","2020-09-03","нб"
"13221","2020-09-04","нб"
"13221","2020-09-05","нб"
"13221","2020-09-06","нб"
"13221","2020-09-07","нб"
"13221","2020-09-08","нб"
"13221","2020-09-09","нб"
"13221","2020-09-10","нб"
"13221","2020-09-11","нб"
"13221","2020-09-12","нб"
"13221","2020-09-13","нб"
"13221","2020-09-14","нб"
"13221","2020-09-15","нб"
"13221","2020-09-16","нб"
"13221","2020-09-17","нб"
"13221","2020-09-18","нб"
"13221","2020-09-19","нб"
"13221","2020-09-20","нб"
"13221","2020-09-21","нб"
"13221","2020-09-22","нб"
"13221","2020-09-23","нб"
"13221","2020-09-24","нб"
"13221","2020-09-25","нб"
"13221","2020-09-26","нб"
"13221","2020-09-27","нб"
"13221","2020-09-28","нб"
"13221","2020-09-29","нб"
"13221","2020-09-30","нб"
"13221","2020-10-01","нб"
"13221","2020-10-02","нб"
"13221","2020-10-03","нб"
"13221","2020-10-04","нб"
"13221","2020-10-05","нб"
"13221","2020-10-06","нб"
"13221","2020-10-07","нб"
"13221","2020-10-08","нб"
"13221","2020-10-09","нб"
"13221","2020-10-10","нб"
"13221","2020-10-11","нб"
"13221","2020-10-12","нб"
"13221","2020-10-13","нб"
"13221","2020-10-14","нб"
"13221","2020-10-15","нб"
"13221","2020-10-16","нб"
"13221","2020-10-17","нб"
"13221","2020-10-18","нб"
"13221","2020-10-19","нб"
"13221","2020-10-20","нб"
"13221","2020-10-21","нб"
"13221","2020-10-22","нб"
"13221","2020-10-23","нб"
"13221","2020-10-24","нб"
"13221","2020-10-25","нб"
"13221","2020-10-26","нб"
"13221","2020-10-27","нб"
"13221","2020-10-28","нб"
"13221","2020-10-29","нб"
"13221","2020-10-30","нб"
"13221","2020-10-31","нб"
"13221","2020-11-01","нб"
"13221","2020-11-02","нб"
"13221","2020-11-03","нб"
"13221","2020-11-04","нб"
"13221","2020-11-05","нб"
"13221","2020-11-06","нб"
"13221","2020-11-07","нб"
"13221","2020-11-08","нб"
"13221","2020-11-09","нб"
"13221","2020-11-10","нб"
"13221","2020-11-11","нб"
"13221","2020-11-12","нб"
"13221","2020-11-13","нб"
"13221","2020-11-14","нб"
"13221","2020-11-15","нб"
"13221","2020-11-16","нб"
"13221","2020-11-17","нб"
"13221","2020-11-18","нб"
"13221","2020-11-19","нб"
"13221","2020-11-20","нб"
"13221","2020-11-21","нб"
"13221","2020-11-22","нб"
"13221","2020-11-23","нб"
"13221","2020-11-24","нб"
"13221","2020-11-25","нб"
"13221","2020-11-26","нб"
"13221","2020-11-27","нб"
"13221","2020-11-28","нб"
"13221","2020-11-29","нб"
"13221","2020-11-30","нб"
"13221","2020-12-01","нб"
"13221","2020-12-02","нб"
"13221","2020-12-03","нб"
"13221","2020-12-04","нб"
"13221","2020-12-05","нб"
"13221","2020-12-06","нб"
"13221","2020-12-07","нб"
"13221","2020-12-08","нб"
"13221","2020-12-09","нб"
"13221","2020-12-10","нб"
"13221","2020-12-11","нб"
"13221","2020-12-12","нб"
"13221","2020-12-13","нб"
"13221","2020-12-14","нб"
"13221","2020-12-15","нб"
"13221","2020-12-16","нб"
"13221","2020-12-17","нб"
"13221","2020-12-18","нб"
"13221","2020-12-19","нб"
"13221","2020-12-20","нб"
"13221","2020-12-21","нб"
"13221","2020-12-22","нб"
"13221","2020-12-23","нб"
"13221","2020-12-24","нб"
"13221","2020-12-25","нб"
"13221","2020-12-26","нб"
"13221","2020-12-27","нб"
"13221","2020-12-28","нб"
"13221","2020-12-29","нб"
"13221","2020-12-30","нб"
"13221","2020-12-31","нб"
